timestamp,pid,cpu_percent,rss_kb,vsz_kb,cmdline
1748082741.959359335,0,0,0,0,processo_finalizado
1748082751.322409576,26146,67.0 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082751.608449396,26146,60.3 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082751.814937361,26146,60.3 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082752.002704677,26146,60.3 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082752.190154637,26146,60.4 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082752.386006182,26146,60.4 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082752.595790503,26146,55.0 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082752.782872211,26146,55.0 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082752.978007929,26146,55.0 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082753.156801005,26146,55.0 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082753.324565797,26146,55.0 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082753.496336339,26146,50.5 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082753.675263312,26146,50.5 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082753.848211031,26146,50.5 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082754.009275459,26146,50.5 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082754.196702024,26146,50.5 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082754.414998359,26146,50.5 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082754.614640119,26146,46.6 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082754.804593307,26146,46.6 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082755.029561366,26146,46.6 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082755.217529955,26146,46.7 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082755.404155996,26146,46.7 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082755.606362250,26146,43.5 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082755.840817808,26146,43.5 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082756.151421311,26146,43.7 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082756.436734547,26146,43.8 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082756.691119548,26146,40.9 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082756.917598740,26146,41.0 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082757.097048429,26146,41.0 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082757.250931485,26146,41.0 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082757.429580574,26146,41.0 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082757.636134881,26146,38.5 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082757.816816055,26146,38.5 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082758.024969977,26146,38.5 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082758.230806900,26146,38.5 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
1748082758.506191883,26146,36.3 93548 3323272 java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath /mnt/1C4C766F4C764414/maiquel/git/embedded-mas-applications/collision-avoiding-vehicle/turtlebot3/gradle/wrapper/gradle-wrapper.jar org.gradle.wrapper.GradleWrapperMain run
